timestamp,LAz_angle,LEl_angle,RAz_angle,REl_angle
1039717,-22.235044605489065,1.0924624878925897,-91.94206704488624,7.039078346364477
1039718,-22.206902705699576,1.1081343943708362,-92.08277425212782,7.356584008040045
1039719,-22.246051184244152,1.0217841442358804,-92.30460173110168,7.364498696971168
1039720,-22.25550717828378,1.0108784907404242,-95.1528968205821,9.088555629837174
1039721,-22.067229594789183,0.6583727410302345,-95.46501689300567,9.275013617110744
1039722,-22.193778266219056,0.5970052460370425,-94.38782631634695,8.591672940382523
1039723,-22.4866018351521,0.7565750231569837,-92.7166128785102,7.492140014523102
1039724,-22.246236913605685,0.7709035169082199,-90.71057660434144,6.0849480347606
1039725,-22.210516042991685,0.4597276020872414,-89.45160876161299,5.167315258543567
1039726,-22.02064446298266,0.07852303250319892,-89.77415111765276,5.242243173101997
1039727,-22.127136614128858,0.7166715443108842,-89.1982849995511,4.952361930738334
1039728,-22.439221652646324,1.1260550007350503,-89.0226095375865,4.5206435335830975
1039729,-22.50686210065453,0.9517851231275927,-88.9992927795438,4.355993652370671
1039730,-22.8298096930273,0.9414826685583648,-87.22661783568492,2.739080030448349
1039731,-23.262685531582747,1.0220901367522401,-85.0879354057015,1.1745950099611946
1039732,-23.364847109157722,0.9030615322096764,-85.73504912391581,1.2119064613661976
1039733,-23.16752325696268,0.6629456063099042,-87.30178663961578,2.221058301894118
1039734,-23.485164561459555,1.0343097199186104,-87.82818607604804,2.674671226479404
1039735,-23.361042350161142,0.8959751634718032,-88.89476772716534,3.4064885565730947
1039736,-22.896626112463196,0.6610371025992663,-89.64728526592262,4.29812662862787
1039737,-22.214033012805658,0.12584962591608928,-88.0706173731187,3.8637369369071166
1039738,-22.412683228965193,0.29961749798621895,-87.2389597055726,3.7057630360413896
1039739,-22.817359503368493,1.2642051455061392,-87.74495257486524,4.266611113815088
1039740,-23.28515547775089,2.6114977703095974,-90.63701037264491,6.20955979943119
1039741,-23.976825769437937,3.343292655271398,-91.3586174651764,6.662383745561783
1039742,-23.87931273245067,3.1862437137676807,-89.36061376939506,5.52713880759984
