timestamp,LAz_angle,LEl_angle,RAz_angle,REl_angle
1048224,20.692701523078433,-3.003647557917498,-51.020404783639115,2.95604773765682
1048225,20.600586629326802,-2.9901559640543462,-51.55703250929184,3.237544491173132
1048226,20.515971583233895,-2.9764425805542922,-52.014281585890544,3.47584185098271
1048227,20.44045387972921,-2.9639093491672135,-52.38655690178609,3.6667345236535347
1048228,20.375256578288894,-2.953736795270667,-52.671239415087996,3.8077720273636295
1048229,20.321177448350515,-2.9468172735034104,-52.86864435988732,3.8982752293967198
1048230,20.278557874376467,-2.94370630407344,-52.98186803145141,3.9392860776514356
1048231,20.247272885521028,-2.944594503506602,-53.01653395520852,3.9334545008948005
1048232,20.226742197456737,-2.9493011619601175,-52.98045070532168,3.8848678456701045
1048233,20.215961734033073,-2.9572901104320706,-52.88320105341309,3.798832346250147
1048234,20.21355374082209,-2.967706395501913,-52.73567942669234,3.6816155004227236
1048235,20.217833084322315,-2.9794316009981947,-52.54960122318584,3.540162190789627
1048236,20.226886187821492,-2.9911546041379946,-52.33700438702441,3.381795712838355
1048237,20.238659042392136,-3.0014540147360194,-52.10976379073049,3.213916257552022
1048238,20.2510500529706,-3.008887055237386,-51.87913875431259,3.043709491769107
1048239,20.262003269133135,-3.0120803717527265,-51.655372016115166,2.877877063287002
1048240,20.26959795664238,-3.009817466587354,-51.447351620915406,2.7223975625718753
1048241,20.272130182227404,-3.001117403020573,-51.26235000648748,2.5823287702987985
1048242,20.268183293022744,-2.9853010211325643,-51.10584586576476,2.4616563651636665
1048243,20.25668382128417,-2.9620403375192943,-50.98143192813719,2.36319411746599
1048244,20.236940860852634,-2.9313879942623875,-50.89080992287862,2.288538638585193
1048245,20.208667643163988,-2.8937859267606307,-50.833865100398214,2.2380768632368797
1048246,20.17198421733343,-2.850051235606319,-50.80881736536468,2.2110462957043726
1048247,20.12740194393236,-2.8013409759680634,-50.81243617055187,2.2056425615792277
1048248,20.07579118722893,-2.7490968833121516,-50.840304804856444,2.2191672542234055
1048249,20.018333392240542,-2.694973299094493,-50.887123850886944,2.248209884095831
1048250,19.956460975702118,-2.640752176655242,-50.94703702414092,2.2888545677687953
1048251,19.89178753266408,-2.588249189255337,-51.013963341885194,2.336901423054839
1048252,19.826032372199958,-2.5392169761672916,-51.08192190920732,2.388092539337294
1048253,19.760942537027688,-2.495250070812387,-51.14533514647229,2.438332945946632
1048254,19.698216257759213,-2.4576970686945607,-51.199297233435885,2.4838959586559715
1048255,19.63943180570224,-2.427585470458626,-51.23979957333503,2.5216058901988885
1048256,19.585984080743827,-2.4055628117188115,-51.26390219215991,2.54898795848917
1048257,19.539032166076073,-2.3918577246606714,-51.26984787766122,2.5643813787777834
